Price,Manufacturer,Model,Category,Engine volume,Mileage,Cylinders,Airbags,Manufacturer_encoded,Model_encoded,Has Turbo,Age,Category_encoded_1,Category_encoded_2,Fuel type_CNG,Fuel type_Diesel,Fuel type_LPG,Fuel type_Other,Fuel type_Petrol,Gear box type_1,Gear box type_2,Doors_2-3,Doors_4-5,Doors_>5,Wheel_Left wheel,Wheel_Right-hand drive
10976,SUBARU,Legacy,Sedan,2.0,0.5693859854507711,4.0,8,21,613,0,18,True,False,False,False,False,False,True,False,True,False,True,False,False,True
11133,FIAT,500 Sport,Hatchback,1.4,-0.8875779686881767,4.0,6,4,56,0,8,True,False,False,False,False,False,True,False,True,True,False,False,True,False
15367,HYUNDAI,Elantra,Sedan,1.8,-0.4306351648705634,4.0,6,7,395,0,10,True,False,False,False,False,False,True,False,True,False,True,False,True,False
18189,MERCEDES-BENZ,E 350,Sedan,3.5,1.1507936309864306,6.0,12,13,369,0,16,True,False,False,False,False,False,True,False,True,False,True,False,True,False
12544,FORD,Focus,Hatchback,2.0,-0.7651189833472284,4.0,12,5,454,0,6,True,False,False,False,False,False,True,True,False,False,True,False,True,False
12500,TOYOTA,Prius,Hatchback,1.5,0.4967100297588136,4.0,8,23,733,0,15,True,False,False,False,False,True,False,True,False,False,True,False,True,False
18817,VOLKSWAGEN,Jetta,Sedan,1.4,-0.3128710462673156,4.0,6,24,567,1,6,True,False,False,False,False,False,True,False,True,False,True,False,True,False
23521,MERCEDES-BENZ,C 250,Sedan,1.8,-0.17190876260719493,4.0,9,13,184,1,9,True,False,False,False,False,False,True,False,True,False,True,False,True,False
25089,FORD,Fusion,Sedan,2.5,-1.0440202309106843,4.0,12,5,472,0,7,True,False,False,False,False,False,True,False,True,False,True,False,True,False
18189,HYUNDAI,Elantra,Sedan,1.8,0.011234645736537862,4.0,4,7,395,0,12,True,False,False,False,False,False,True,False,True,False,True,False,True,False
22580,TOYOTA,Prius Plug in,Sedan,1.8,-0.07016242463845448,4.0,10,23,751,0,11,True,False,False,False,False,True,False,True,False,False,True,False,True,False
14426,TOYOTA,Prius,Hatchback,1.5,-0.825992363834812,4.0,12,23,733,0,15,True,False,False,False,False,True,False,True,False,False,True,False,True,False
20071,KIA,Optima,Sedan,2.0,-1.2989674834780711,4.0,4,10,683,0,7,True,False,False,False,False,False,True,True,False,False,True,False,True,False
16621,TOYOTA,Prius,Sedan,1.8,0.714737896834686,4.0,12,23,733,0,13,True,False,False,False,False,True,False,True,False,False,True,False,True,False
28532,HYUNDAI,Elantra,Sedan,1.6,-0.7306269747758254,4.0,4,7,395,0,9,True,False,False,True,False,False,False,True,False,False,True,False,True,False
11917,Other,Other,Sedan,1.8,0.6711323234195116,4.0,10,18,695,1,12,True,False,False,False,False,False,True,False,True,False,True,False,True,False
13630,CHEVROLET,Orlando,Jeep,1.6,-0.7420661702017395,4.0,4,2,694,0,11,False,True,False,True,False,False,False,True,False,False,True,False,True,False
17876,BMW,530,Sedan,3.0,1.6304549385533498,6.0,0,1,74,0,17,True,False,False,False,False,False,True,False,True,False,True,False,True,False
14740,TOYOTA,Prius,Sedan,1.5,1.3601003833792682,4.0,8,23,733,0,16,True,False,False,False,False,False,True,True,False,False,True,False,True,False
14426,TOYOTA,Vitz,Hatchback,1.0,-0.3754014385446758,3.0,6,23,959,0,12,True,False,False,False,False,False,True,True,False,False,True,False,True,False
16308,FORD,Fusion,Sedan,2.5,0.28304272002445874,4.0,8,5,472,0,13,True,False,False,False,False,True,False,True,False,False,True,False,True,False
17249,MERCEDES-BENZ,E 350,Sedan,3.5,0.16240063357580936,6.0,8,13,369,0,17,True,False,False,False,True,False,False,False,True,False,True,False,True,False
21639,TOYOTA,Prius V,Universal,1.8,0.8458598560941156,4.0,8,23,754,0,9,False,True,False,False,False,True,False,True,False,False,True,False,True,False
14740,AUDI,A4,Sedan,2.0,1.7322012765220902,4.0,0,0,111,0,14,True,False,False,False,False,False,True,False,True,False,True,False,True,False
10976,MERCEDES-BENZ,ML 320,Jeep,3.2,1.8775531879060052,4.0,8,13,629,0,23,False,True,True,False,False,False,False,False,True,False,True,False,True,False
16621,VOLKSWAGEN,Passat,Sedan,1.8,-0.012021660084888523,4.0,10,24,710,1,9,True,False,False,False,False,False,True,False,True,False,True,False,True,False
20385,FORD,Fusion Titanium,Sedan,1.5,-0.7753226875263792,4.0,6,5,482,1,9,True,False,False,False,False,False,True,True,False,False,True,False,True,False
16621,MITSUBISHI,Lancer GTS,Sedan,2.4,-1.7562445966918674,4.0,8,15,604,0,14,True,False,False,False,False,False,True,True,False,False,True,False,True,False
11604,TOYOTA,Aqua,Hatchback,1.5,-0.41900701195985024,4.0,6,23,138,0,11,True,False,False,False,False,True,False,True,False,False,True,False,False,True
16621,KIA,Optima,Sedan,2.4,-1.2678621744419132,4.0,12,10,683,0,9,True,False,False,False,False,False,True,False,True,False,True,False,True,False
19121,SSANGYONG,REXTON,Jeep,2.7,0.6863070629679923,4.0,4,20,792,0,13,False,True,False,True,False,False,False,True,False,False,True,False,True,False
23207,HYUNDAI,Elantra,Sedan,2.0,-0.41900701195985024,4.0,8,7,395,0,7,True,False,False,False,False,False,True,False,True,False,True,False,True,False
12231,JEEP,Cherokee,Sedan,3.2,-1.2705075792291005,6.0,12,9,289,0,4,True,False,False,False,False,False,True,True,False,False,True,False,True,False
16308,MERCEDES-BENZ,E 350,Sedan,3.5,0.17693582471420086,6.0,15,13,369,0,17,True,False,False,False,False,False,True,False,True,False,True,False,True,False
42883,HYUNDAI,Tucson,Jeep,1.7,-0.31957176938211407,4.0,4,7,926,0,7,False,True,False,True,False,False,False,True,False,False,True,False,True,False
18189,HYUNDAI,Genesis,Coupe,2.0,-0.14283838033041193,4.0,6,7,512,1,12,True,False,False,False,False,False,True,False,True,True,False,False,True,False
15834,TOYOTA,Aqua,Hatchback,1.5,0.07518948674546042,4.0,4,23,138,0,8,True,False,False,False,False,True,False,True,False,False,True,False,True,False
11000,MERCEDES-BENZ,C 320,Sedan,3.2,0.9618361461873414,6.0,0,13,197,0,21,True,False,False,False,False,False,True,False,True,False,True,False,True,False
34074,HYUNDAI,Elantra,Sedan,1.6,-0.9057178872288892,4.0,4,7,395,0,5,True,False,False,False,False,False,True,True,False,False,True,False,True,False
45674,JEEP,Compass,Jeep,2.4,-1.2799409182779167,4.0,4,9,298,0,9,False,True,False,False,False,False,True,True,False,False,True,False,True,False
21953,HYUNDAI,Santa FE,Jeep,2.0,0.9770108857358221,4.0,4,7,836,0,13,False,True,False,True,False,False,False,True,False,False,True,False,True,False
24596,LEXUS,IS 250,Sedan,2.5,-0.0781567797645698,4.0,4,11,544,0,14,True,False,False,False,False,False,True,True,False,False,True,False,True,False
18817,LEXUS,IS 300,Sedan,3.5,-0.8432747060983594,6.0,12,11,547,0,6,True,False,False,False,False,False,True,True,False,False,True,False,True,False
23800,BMW,X1,Jeep,2.0,-0.8114571726964205,4.0,12,1,973,1,10,False,True,False,False,False,False,True,False,True,False,True,False,True,False
13485,BMW,530 I,Sedan,3.0,2.31360892205775,6.0,12,1,77,0,17,True,False,False,False,False,False,True,False,True,False,True,False,True,False
17249,MERCEDES-BENZ,E 350,Sedan,3.5,1.4271657552918064,4.0,4,13,369,0,17,True,False,False,False,False,False,True,True,False,False,True,False,True,False
14113,HONDA,Insight,Sedan,1.3,1.7322012765220902,4.0,8,6,558,0,13,True,False,False,False,False,True,False,True,False,False,False,True,True,False
40769,HONDA,Cr-v,Jeep,2.4,-1.179197508497725,4.0,8,6,320,0,8,False,True,False,False,False,False,True,True,False,False,True,False,True,False
18817,HYUNDAI,Elantra,Sedan,2.0,-1.1980932569776341,4.0,8,7,395,0,6,True,False,False,False,False,False,True,True,False,False,True,False,True,False
17249,VOLKSWAGEN,Passat,Sedan,2.5,-0.4939068518959816,5.0,12,24,710,0,10,True,False,False,False,False,False,True,True,False,False,True,False,True,False
26927,HYUNDAI,Santa FE,Jeep,2.0,0.4100512201917236,4.0,4,7,836,0,10,False,True,False,True,False,False,False,True,False,False,True,False,True,False
19444,VOLKSWAGEN,Passat,Sedan,2.5,0.011234645736537862,6.0,10,24,710,0,11,True,False,False,False,False,False,True,False,True,False,True,False,True,False
30263,MERCEDES-BENZ,E 220,Sedan,2.2,1.9180336952264256,4.0,8,13,348,0,12,True,False,False,True,False,False,False,False,True,False,True,False,True,False
22947,SSANGYONG,REXTON,Jeep,2.0,0.14145542314538723,4.0,4,20,792,0,12,False,True,False,True,False,False,False,True,False,False,True,False,True,False
19757,MERCEDES-BENZ,Sprinter 313,Microbus,2.2,-0.055627233500062996,4.0,2,13,882,0,20,True,False,False,True,False,False,False,False,True,False,True,False,True,False
18817,CHEVROLET,Cruze,Sedan,1.4,-0.42714671899734946,4.0,12,2,327,1,7,True,False,False,False,False,False,True,True,False,False,True,False,True,False
10506,HONDA,FIT,Hatchback,1.3,-1.5978110132834,4.0,4,6,432,0,12,True,False,False,False,False,False,True,True,False,False,True,False,False,True
10092,CHEVROLET,Lacetti,Sedan,2.0,0.9594523748406452,4.0,4,2,601,0,14,True,False,False,True,False,False,False,True,False,False,True,False,True,False
10976,TOYOTA,Prius,Hatchback,1.5,1.7823476859495408,4.0,4,23,733,0,15,True,False,False,False,False,False,True,True,False,False,True,False,True,False
11000,BMW,X5,Jeep,3.0,-1.5947440879531996,6.0,6,1,981,0,22,False,True,False,False,False,False,True,True,False,False,True,False,True,False
29166,MERCEDES-BENZ,C 250,Sedan,1.8,-0.9134942144879288,4.0,8,13,184,1,10,True,False,False,False,False,False,True,False,True,False,True,False,True,False
28222,HYUNDAI,Santa FE,Jeep,2.2,0.28523753388635587,4.0,4,7,836,0,10,False,True,False,True,False,False,False,True,False,False,True,False,True,False
22000,TOYOTA,Prius,Hatchback,1.8,-1.0440202309106843,4.0,8,23,733,0,7,True,False,False,False,False,True,False,True,False,False,True,False,False,True
12544,SUZUKI,SX4,Sedan,2.0,-0.6733728568817013,4.0,8,22,834,0,12,True,False,False,False,False,False,True,True,False,False,True,False,True,False
42337,MERCEDES-BENZ,Vito,Minivan,2.2,1.2234695866783882,4.0,8,13,949,1,11,False,True,False,True,False,False,False,False,True,True,False,False,True,False
23521,TOYOTA,Camry,Sedan,2.5,-0.4916829676518077,4.0,16,23,257,0,9,True,False,False,False,False,False,True,False,True,False,True,False,True,False
16935,HYUNDAI,Elantra,Sedan,1.8,-0.884133128388378,4.0,8,7,395,0,9,True,False,False,False,False,False,True,False,True,False,True,False,True,False
16455,CHEVROLET,Spark,Hatchback,1.0,-0.32287125777052894,4.0,4,2,874,0,6,True,False,False,False,False,False,True,True,False,False,True,False,True,False
18211,HYUNDAI,Tucson,Jeep,2.0,1.5260050550328685,4.0,4,7,926,0,13,False,True,False,True,False,False,False,True,False,False,True,False,True,False
19444,NISSAN,Juke,Jeep,1.6,-0.12830318919202044,4.0,6,16,583,1,12,False,True,False,False,False,False,True,False,True,False,True,False,True,False
20237,HYUNDAI,Tucson,Jeep,2.0,0.8629968464462792,4.0,4,7,926,0,11,False,True,False,True,False,False,False,True,False,False,True,False,True,False
35570,HYUNDAI,Tucson,Jeep,2.0,-0.5615100258806404,4.0,4,7,926,0,8,False,True,False,True,False,False,False,True,False,False,True,False,True,False
29793,KIA,Sportage,Jeep,2.4,-0.8673159122412589,4.0,10,10,875,0,8,False,True,False,False,False,False,True,False,True,False,True,False,True,False
24462,NISSAN,Juke NISMO,Jeep,1.6,-0.3652268047478017,4.0,10,16,585,1,10,False,True,False,False,False,False,True,False,True,False,True,False,True,False
42337,MERCEDES-BENZ,Sprinter,Microbus,3.0,-1.7126390232766928,4.0,6,13,879,0,17,True,False,False,True,False,False,False,False,True,True,False,False,True,False
25889,HYUNDAI,Elantra,Sedan,1.6,-0.6546660658865915,4.0,4,7,395,0,7,True,False,False,False,False,False,True,True,False,False,True,False,True,False
21953,MITSUBISHI,Outlander,Jeep,2.0,0.31356662141508085,4.0,16,15,699,0,12,False,True,False,False,False,False,True,False,True,False,True,False,True,False
19384,SSANGYONG,Korando,Jeep,2.0,0.23493123735638288,4.0,4,20,596,0,12,False,True,False,True,False,False,False,True,False,False,True,False,True,False
30420,BMW,535,Sedan,3.0,-0.0410920423616715,6.0,12,1,79,1,12,True,False,False,False,False,False,True,False,True,False,True,False,True,False
21953,MITSUBISHI,L 200,Pickup,2.5,0.8016147342688519,1.0,0,15,597,0,15,False,True,False,True,False,False,False,False,True,False,True,False,True,False
17249,KIA,Optima,Sedan,2.4,0.1667611909173268,6.0,10,10,683,0,11,True,False,False,False,False,True,False,False,True,False,True,False,True,False
10976,VOLKSWAGEN,Jetta s,Sedan,1.4,-1.1603017600178163,4.0,4,24,575,1,6,True,False,False,False,False,False,True,True,False,False,True,False,True,False
28225,Other,Other,Sedan,2.5,-0.44080979866743747,5.0,12,18,695,1,9,True,False,False,False,False,False,True,True,False,False,True,False,True,False
39201,NISSAN,Rogue,Jeep,2.5,-1.5818223030311696,4.0,8,16,812,0,5,False,True,False,False,False,False,True,True,False,False,True,False,True,False
10349,MINI,Cooper CLUBMAN,Coupe,1.6,0.38333553887936,4.0,6,14,300,0,14,True,False,False,False,False,False,True,True,False,False,True,False,True,False
12000,FORD,Transit,Microbus,2.5,1.4414974537542604,4.0,2,5,913,0,25,True,False,False,True,False,False,False,False,True,False,True,False,True,False
10663,NISSAN,Tiida,Sedan,1.8,0.685667514557903,4.0,4,16,908,0,17,True,False,False,False,False,False,True,True,False,False,True,False,True,False
38725,HYUNDAI,Tucson,Jeep,1.7,-0.012326899098794744,4.0,4,7,926,0,7,False,True,False,True,False,False,False,True,False,False,True,False,True,False
15837,CHEVROLET,Malibu LT,Sedan,1.5,-0.52392202159676,4.0,8,2,648,1,6,True,False,False,False,False,False,True,True,False,False,True,False,True,False
20385,VOLKSWAGEN,Passat se,Sedan,2.5,-0.7242460258660716,5.0,6,24,718,0,11,True,False,False,False,False,False,True,False,True,False,True,False,True,False
12544,TOYOTA,Grand HIACE,Minivan,3.4,1.8775531879060052,6.0,2,23,519,0,22,False,True,False,False,False,False,True,True,False,False,True,False,False,True
17249,NISSAN,Juke,Jeep,1.6,-0.4626125853750247,4.0,0,16,583,0,13,False,True,False,False,False,False,True,True,False,False,False,True,True,False
18189,TOYOTA,Prius,Hatchback,1.8,1.3135877717364153,4.0,10,23,733,0,12,True,False,False,False,False,True,False,True,False,False,True,False,True,False
10976,HYUNDAI,Elantra,Sedan,1.8,0.21247436704756803,4.0,0,7,395,0,9,True,False,False,False,False,False,True,True,False,False,True,False,True,False
32929,MERCEDES-BENZ,E 200 CGI,Sedan,1.8,0.714737896834686,4.0,12,13,347,1,12,True,False,False,False,False,False,True,False,True,False,True,False,True,False
21326,TOYOTA,Prius,Hatchback,1.8,0.19147101585259235,4.0,0,23,733,0,11,True,False,False,False,False,True,False,True,False,False,True,False,True,False
13172,KIA,Picanto,Sedan,1.0,-1.2212768868433685,3.0,4,10,730,0,7,True,False,False,False,False,False,True,True,False,False,True,False,True,False
11917,MERCEDES-BENZ,CLK 320,Sedan,3.2,1.3252159246471287,6.0,8,13,225,0,20,True,False,False,False,False,False,True,True,False,True,False,False,True,False
11290,MAZDA,Mazda 5,Minivan,2.3,0.2600771180258002,4.0,4,12,656,0,14,False,True,False,False,False,False,True,False,True,False,True,False,True,False
15677,TOYOTA,Prius,Sedan,1.8,0.4698199261527894,4.0,10,23,733,0,13,True,False,False,False,False,True,False,True,False,False,True,False,True,False
12858,HYUNDAI,Elantra,Sedan,1.8,-0.09923280691523746,4.0,10,7,395,0,9,True,False,False,False,False,False,True,False,True,False,True,False,True,False
12858,FORD,Focus,Sedan,2.0,0.011234645736537862,4.0,10,5,454,0,9,True,False,False,False,False,False,True,False,True,False,True,False,True,False
11447,LEXUS,ES 350,Sedan,3.5,-0.7586944288640594,6.0,12,11,387,0,7,True,False,False,False,False,False,True,True,False,False,True,False,True,False
16894,HYUNDAI,Sonata,Sedan,2.0,0.9635222283593947,4.0,4,7,852,0,12,True,False,False,False,False,False,True,True,False,False,True,False,True,False
21326,KIA,SOUL,Sedan,1.6,-0.08469761577684598,4.0,0,10,833,0,9,True,False,False,False,False,False,True,True,False,False,True,False,True,False
10036,MAZDA,MPV,Minivan,2.3,-0.08469761577684598,4.0,2,12,645,0,19,False,True,True,False,False,False,False,True,False,False,True,False,False,True
21900,VOLKSWAGEN,Passat,Sedan,2.5,0.05774725737939063,5.0,8,24,710,0,10,True,False,False,False,False,False,True,False,True,False,True,False,True,False
26306,CHEVROLET,Aveo,Sedan,1.6,-1.0344415399504843,4.0,4,2,161,0,6,True,False,False,False,False,False,True,True,False,False,True,False,True,False
12134,CHEVROLET,Spark,Hatchback,1.0,0.10093131025155175,4.0,4,2,874,0,8,True,False,False,False,False,False,True,True,False,False,True,False,True,False
23207,HONDA,Odyssey,Minivan,3.5,2.4444256423032735,6.0,10,6,682,0,14,False,True,False,False,True,False,False,False,True,False,True,False,True,False
13172,FORD,Transit,Microbus,2.0,0.8600898082186009,4.0,2,5,913,0,19,True,False,False,True,False,False,False,False,True,True,False,False,True,False
30800,BMW,530 GT,Hatchback,3.0,2.3511969263416304,6.0,10,1,76,0,14,True,False,False,True,False,False,False,True,False,False,True,False,True,False
17663,HONDA,FIT,Hatchback,1.5,-0.5672659615714435,4.0,4,6,432,0,9,True,False,False,False,False,True,False,True,False,False,True,False,True,False
20297,SSANGYONG,Actyon,Jeep,2.0,0.12318468788442911,4.0,4,20,132,0,12,False,True,False,True,False,False,False,True,False,False,True,False,True,False
16621,KIA,Optima,Sedan,2.0,-1.2501728468264908,4.0,4,10,683,0,9,True,False,False,False,False,False,True,True,False,False,True,False,True,False
22580,FORD,Fusion,Sedan,2.0,-0.4675545503620778,4.0,12,5,472,0,10,True,False,False,False,False,True,False,True,False,False,True,False,True,False
41629,Other,Other,Sedan,3.0,-0.44807739423663323,4.0,4,18,695,0,10,True,False,False,False,False,False,True,True,False,False,True,False,True,False
36485,CHEVROLET,Captiva,Jeep,2.0,-0.5641554306678277,4.0,4,2,278,0,9,False,True,False,True,False,False,False,True,False,False,True,False,True,False
12858,FIAT,500,Coupe,1.4,0.2496117804061583,4.0,4,4,50,0,11,True,False,False,False,False,False,True,True,False,True,False,False,True,False
18189,TOYOTA,Camry,Sedan,2.5,-0.012021660084888523,4.0,10,23,257,0,9,True,False,False,False,False,False,True,False,True,False,True,False,True,False
37006,FORD,Fusion,Sedan,2.0,-1.2620480979865567,4.0,12,5,472,0,7,True,False,False,False,False,True,False,True,False,False,True,False,True,False
28225,MERCEDES-BENZ,C 250,Sedan,1.8,0.06065429560706893,4.0,12,13,184,1,10,True,False,False,False,False,False,True,False,True,False,True,False,True,False
13642,TOYOTA,RAV 4,Jeep,2.0,1.1798640132632137,4.0,4,23,784,0,22,False,True,False,False,False,False,True,True,False,False,True,False,True,False
10192,VOLKSWAGEN,Jetta,Sedan,2.5,0.30775254495972426,4.0,12,24,567,0,12,True,False,False,False,False,False,True,True,False,False,True,False,True,False
10036,HONDA,Integra,Coupe,2.0,-1.5947440879531996,4.0,4,6,561,0,18,True,False,False,False,False,False,True,False,True,True,False,False,False,True
14113,TOYOTA,Camry,Sedan,2.5,0.45310445634363916,4.0,12,23,257,0,9,True,False,False,False,False,True,False,False,True,False,True,False,True,False
43062,HYUNDAI,Santa FE,Jeep,2.0,0.4967100297588136,4.0,4,7,836,0,9,False,True,False,True,False,False,False,True,False,False,True,False,True,False
13953,HYUNDAI,Sonata,Sedan,2.0,0.42509514301995877,4.0,4,7,852,0,13,True,False,False,False,False,False,True,True,False,False,True,False,True,False
31988,SUBARU,Impreza WRX/STI LIMITED,Sedan,2.5,-1.0585554220490758,4.0,12,21,557,1,7,True,False,False,False,False,False,True,False,True,False,True,False,True,False
40766,LEXUS,RX 450 HYBRID,Jeep,3.5,-0.43354220309824176,6.0,12,11,807,0,13,False,True,False,False,False,True,False,True,False,False,True,False,True,False
35971,HYUNDAI,Santa FE,Jeep,2.0,-0.5907257600688073,4.0,4,7,836,0,9,False,True,False,True,False,False,False,True,False,False,True,False,True,False
18189,MERCEDES-BENZ,E 220,Sedan,2.2,2.5316367891336227,4.0,8,13,348,1,15,True,False,False,True,False,False,False,True,False,False,True,False,True,False
13485,HYUNDAI,Accent,Sedan,1.6,-0.44807739423663323,4.0,10,7,128,0,10,True,False,False,False,False,False,True,True,False,False,True,False,True,False
21326,FORD,Fusion SE,Sedan,1.5,-0.984193384185065,4.0,8,5,480,0,6,True,False,False,False,False,False,True,True,False,False,True,False,True,False
41281,SSANGYONG,Actyon,Jeep,1.6,-0.8199457243212411,4.0,4,20,132,0,6,False,True,False,True,False,False,False,True,False,False,True,False,True,False
22649,HYUNDAI,Tucson,Jeep,2.0,0.987999490236446,4.0,4,7,926,0,13,False,True,False,True,False,False,False,True,False,False,True,False,True,False
19416,HYUNDAI,Sonata,Sedan,2.0,0.4234817368035973,4.0,4,7,852,0,13,True,False,False,False,False,False,True,True,False,False,True,False,True,False
29777,HYUNDAI,Tucson,Jeep,2.0,0.13333025129902637,4.0,4,7,926,0,9,False,True,False,True,False,False,False,True,False,False,True,False,True,False
29793,MERCEDES-BENZ,Sprinter,Microbus,3.0,1.9647643347363544,6.0,0,13,879,0,10,True,False,False,True,False,False,False,True,False,True,False,False,True,False
24148,MERCEDES-BENZ,Sprinter,Microbus,2.2,0.5693859854507711,5.0,5,13,879,0,9,True,False,False,True,False,False,False,False,True,False,True,False,True,False
15718,SSANGYONG,REXTON,Jeep,2.7,1.256987737443519,4.0,4,20,792,0,12,False,True,False,True,False,False,False,True,False,False,True,False,True,False
22894,KIA,Optima,Sedan,2.4,-0.17190876260719493,4.0,6,10,683,0,8,True,False,False,False,False,False,True,False,True,False,True,False,True,False
45210,HYUNDAI,Tucson,Jeep,1.7,-0.8753538729407895,4.0,4,7,926,0,7,False,True,False,True,False,False,False,True,False,False,True,False,True,False
16308,VOLKSWAGEN,Golf,Hatchback,2.5,-0.23004952716076088,5.0,6,24,513,0,12,True,False,False,False,False,False,True,False,True,False,True,False,True,False
25889,HYUNDAI,Tucson,Jeep,2.0,0.5112452208972051,4.0,4,7,926,0,11,False,True,False,True,False,False,False,True,False,False,True,False,True,False
14113,BMW,528,Sedan,3.0,2.3601215337006027,6.0,12,1,71,0,14,True,False,False,False,False,False,True,False,True,False,True,False,True,False
42337,TOYOTA,Avalon LIMITED,Sedan,2.5,-0.9248316635758741,4.0,12,23,155,0,6,True,False,False,False,False,True,False,False,True,False,True,False,True,False
14740,MITSUBISHI,Delica 5,Minivan,3.0,1.5868493651381754,6.0,6,15,343,0,23,False,True,False,False,False,False,True,True,False,False,True,False,False,True
10976,HYUNDAI,Veloster,Sedan,1.6,0.33682292723650725,4.0,10,7,936,0,9,True,False,False,False,False,False,True,False,True,True,False,False,True,False
13799,HYUNDAI,Sonata,Sedan,2.4,-0.012021660084888523,4.0,12,7,852,0,11,True,False,False,False,False,False,True,True,False,False,True,False,True,False
20500,MAZDA,Mazda 3,Sedan,2.0,-0.012021660084888523,4.0,10,12,654,0,7,True,False,False,False,False,False,True,False,True,False,True,False,True,False
21473,HYUNDAI,Tucson,Jeep,2.0,0.743808279111469,4.0,4,7,926,0,13,False,True,False,True,False,False,False,True,False,False,True,False,True,False
21326,SUBARU,Forester,Jeep,2.5,-0.05853427172774129,4.0,6,21,462,0,10,False,True,False,False,False,False,True,True,False,False,True,False,True,False
11704,CHEVROLET,Lacetti,Sedan,1.8,0.8998726263643784,4.0,4,2,601,0,13,True,False,False,False,False,False,True,True,False,False,True,False,True,False
11290,CHEVROLET,Cruze,Sedan,1.4,0.07518948674546042,8.0,6,2,327,1,9,True,False,False,False,False,False,True,True,False,False,True,False,True,False
17876,BMW,X5,Jeep,3.0,0.5693859854507711,6.0,12,1,981,0,17,False,True,False,False,True,False,False,False,True,False,True,False,True,False
18189,HYUNDAI,H1,Minivan,2.5,-1.1333825860295152,4.0,4,7,523,0,14,False,True,False,True,False,False,False,True,False,False,True,False,True,False
26657,TOYOTA,Land Cruiser PRADO,Jeep,3.0,-1.7271742144150843,4.0,4,23,608,1,21,False,True,False,True,False,False,False,False,True,False,True,False,True,False
41977,JEEP,Grand Cherokee,Jeep,3.0,0.573615726072043,4.0,4,9,516,0,11,False,True,False,True,False,False,False,True,False,False,True,False,True,False
14426,Other,Other,Sedan,3.0,-1.0857216942867296,6.0,12,18,695,0,7,True,False,False,False,False,False,True,True,False,False,True,False,True,False
22580,KIA,Optima,Sedan,2.0,-0.7823867904196375,4.0,14,10,683,1,10,True,False,False,False,False,False,True,False,True,False,True,False,True,False
46251,CHEVROLET,Orlando,Jeep,1.6,-1.480075965062429,4.0,4,2,694,0,5,False,True,False,True,False,False,False,True,False,False,True,False,True,False
11290,CHEVROLET,Aveo,Hatchback,1.4,-1.2354486982033002,4.0,4,2,161,0,9,True,False,False,False,False,False,True,True,False,False,True,False,True,False
19444,HYUNDAI,Elantra,Sedan,2.0,-0.3754014385446758,4.0,12,7,395,0,8,True,False,False,False,False,False,True,False,True,False,True,False,True,False
15681,HYUNDAI,Sonata,Sedan,2.0,1.6780140839581668,4.0,4,7,852,0,7,True,False,False,False,True,False,False,True,False,False,True,False,True,False
10349,MERCEDES-BENZ,C 200,Goods wagon,2.0,-1.429202796078059,4.0,12,13,176,0,21,True,False,False,False,False,False,True,False,True,False,True,False,True,False
23834,TOYOTA,Camry,Sedan,2.5,-0.9887865045847967,4.0,8,23,257,0,9,True,False,False,False,False,True,False,True,False,False,True,False,True,False
18189,TOYOTA,RAV 4,Jeep,2.2,1.514173409446218,4.0,6,23,784,1,15,False,True,False,True,False,False,False,False,True,False,True,False,True,False
40769,MERCEDES-BENZ,Sprinter,Microbus,3.0,-1.7417094055534759,6.0,2,13,879,1,15,True,False,False,True,False,False,False,False,True,False,True,False,True,False
23678,MINI,Cooper S,Hatchback,2.0,-1.464625056882319,4.0,8,14,302,0,8,True,False,False,False,False,False,True,False,True,False,True,False,True,False
42102,HYUNDAI,H1,Universal,2.5,-0.15737357146880343,4.0,4,7,523,0,6,False,True,False,True,False,False,False,True,False,False,True,False,True,False
15677,HYUNDAI,H1,Minivan,2.5,-0.8048436607284524,4.0,4,7,523,0,12,False,True,False,True,False,False,False,True,False,False,True,False,True,False
28222,HYUNDAI,Santa FE,Jeep,2.0,-0.8836825374630878,4.0,4,7,836,0,10,False,True,False,True,False,False,False,True,False,False,True,False,True,False
11964,CHEVROLET,Lacetti,Sedan,1.6,0.25259149458952856,4.0,4,2,601,0,14,True,False,False,False,False,False,True,True,False,False,True,False,True,False
10976,KIA,Picanto,Sedan,1.2,-0.38993662968306725,4.0,6,10,730,0,7,True,False,False,False,False,False,True,False,True,False,True,False,True,False
13956,KIA,SOUL,Jeep,1.6,-0.5064361866572751,4.0,8,10,833,0,8,False,True,False,False,False,False,True,False,True,False,True,False,True,False
13485,BMW,X5,Jeep,3.0,2.458960833441665,6.0,10,1,981,0,21,False,True,False,False,True,False,False,False,True,False,True,False,True,False
14426,FORD,Transit,Goods wagon,2.4,1.2234695866783882,4.0,2,5,913,1,19,True,False,False,True,False,False,False,False,True,False,True,False,True,False
12287,HYUNDAI,Elantra,Sedan,1.6,0.16415939170355473,4.0,4,7,395,0,13,True,False,False,False,False,False,True,True,False,False,True,False,True,False
27911,KIA,Optima,Sedan,2.4,-1.451005582785646,6.0,12,10,683,0,9,True,False,False,False,False,True,False,False,True,False,True,False,True,False
21953,MINI,Cooper,Coupe,1.5,-0.972797794332566,3.0,0,14,299,1,8,True,False,False,False,False,False,True,False,True,True,False,False,True,False
17876,FORD,Escape,Jeep,3.0,0.48217483862042215,6.0,10,5,417,0,14,False,True,False,False,False,False,True,True,False,False,True,False,True,False
